year,month,day,time,region,ad,Total_Bytes
2018,6,6,1,iad,3,68631608329216
2018,6,6,2,iad,3,68943621376000
2018,6,6,3,iad,3,68981541046272
2018,6,6,4,iad,3,69032289335296
2018,6,6,5,iad,3,68833861711872
2018,6,6,6,iad,3,68704550557696
2018,6,6,7,iad,3,68698596787200
2018,6,6,8,iad,3,68694398504448
2018,6,6,9,iad,3,68717688890880
2018,6,6,10,iad,3,68776402276352
2018,6,6,11,iad,3,68906683616768
2018,6,6,12,iad,3,69187571506688
2018,6,6,13,iad,3,69212971070976
2018,6,6,14,iad,3,69226799173120
2018,6,6,15,iad,3,69270793228800
2018,6,6,16,iad,3,69291628936192
2018,6,6,17,iad,3,69472384140288
2018,6,6,18,iad,3,69512491366912
2018,6,6,19,iad,3,70523479046656
2018,6,6,20,iad,3,71484699793408
2018,6,6,21,iad,3,71988127183360
2018,6,6,22,iad,3,72011604159488
2018,6,6,23,iad,3,72306626519040
2018,6,7,0,iad,3,72460626930176
2018,6,7,1,iad,3,72674884637696
2018,6,7,2,iad,3,72757231008768
2018,6,7,3,iad,3,72535706624000
2018,6,7,4,iad,3,72555281728512
2018,6,7,5,iad,3,72444749004288
2018,6,7,6,iad,3,72505329242112
2018,6,7,7,iad,3,72490572441088
2018,6,7,8,iad,3,72357624714752
2018,6,7,9,iad,3,72627735590912
2018,6,7,10,iad,3,72681621235712
2018,6,7,11,iad,3,72722198984192
2018,6,7,12,iad,3,72757633416704
2018,6,7,13,iad,3,73026990094336
2018,6,7,14,iad,3,73064449628160
2018,6,7,15,iad,3,72873711977472
2018,6,7,16,iad,3,72894578769920
2018,6,7,17,iad,3,72914771780608
2018,6,7,18,iad,3,72973205024256
2018,6,7,19,iad,3,69436083292672
2018,6,7,20,iad,3,66991083915776
2018,6,7,21,iad,3,65412727712768
2018,6,7,22,iad,3,61034099578880
2018,6,7,23,iad,3,58506484903936
2018,6,8,0,iad,3,58670989776896
2018,6,8,1,iad,3,58708851990528
2018,6,8,2,iad,3,58737496372736
2018,6,8,3,iad,3,58771271329280
2018,6,8,4,iad,3,58767076542976
2018,6,8,5,iad,3,58807632700416
2018,6,8,6,iad,3,58821214154752
2018,6,8,7,iad,3,58765520843264
2018,6,8,8,iad,3,58594484823040
2018,6,8,9,iad,3,58995046947328
2018,6,8,10,iad,3,58854719646208
2018,6,8,11,iad,3,59021807863296
2018,6,8,12,iad,3,59047922450944
2018,6,8,13,iad,3,59059125666304
2018,6,8,14,iad,3,59296670254592
2018,6,8,15,iad,3,59344036594688
2018,6,8,16,iad,3,59191978638848
2018,6,8,17,iad,3,59163010740224
2018,6,8,18,iad,3,59168730207744
2018,6,8,19,iad,3,59206260308480
2018,6,8,20,iad,3,60069134588928
2018,6,8,21,iad,3,60379705177600
2018,6,8,22,iad,3,60190509370368
2018,6,8,23,iad,3,60336307860480
2018,6,9,0,iad,3,60499558999552
2018,6,9,1,iad,3,60594103205888
2018,6,9,2,iad,3,60700094898688
2018,6,9,3,iad,3,60371011490816
2018,6,9,4,iad,3,60491854373888
2018,6,9,5,iad,3,60651400632832
2018,6,9,6,iad,3,60506776649216
2018,6,9,7,iad,3,60504985332224
2018,6,9,8,iad,3,60587951725568
2018,6,9,9,iad,3,60417503325184
2018,6,9,10,iad,3,60461785199104
2018,6,9,11,iad,3,60504126482432
2018,6,9,12,iad,3,60550309345792
2018,6,9,13,iad,3,60594383010304
2018,6,9,14,iad,3,60619032839680
2018,6,9,15,iad,3,60678733158912
2018,6,9,16,iad,3,60724871455232
2018,6,9,17,iad,3,60766186564608
2018,6,9,18,iad,3,60808232756224
2018,6,9,19,iad,3,60858645984256
2018,6,9,20,iad,3,60900955279872
2018,6,9,21,iad,3,60944528057856
2018,6,9,22,iad,3,60987298827264
2018,6,9,23,iad,3,61336214074880
2018,6,10,0,iad,3,61463914468352
2018,6,10,1,iad,3,61738324225024
2018,6,10,2,iad,3,61809212461568
2018,6,10,3,iad,3,62098772084736
2018,6,10,4,iad,3,62224901215744
2018,6,10,5,iad,3,62337423937536
2018,6,10,6,iad,3,62258235443712
2018,6,10,7,iad,3,62247384902144
2018,6,10,8,iad,3,62142406883840
2018,6,10,9,iad,3,61944295388160
2018,6,10,10,iad,3,61764069983744
2018,6,10,11,iad,3,61786529883136
2018,6,10,12,iad,3,61806081809408
2018,6,10,13,iad,3,61604294012416
2018,6,10,14,iad,3,61591954859520
2018,6,10,15,iad,3,61605061754368
2018,6,10,16,iad,3,61604896413696
2018,6,10,17,iad,3,61610055376384
2018,6,10,18,iad,3,61664536961024
2018,6,10,19,iad,3,61745221401088
2018,6,10,20,iad,3,61810217158144
2018,6,10,21,iad,3,61883914975232
2018,6,10,22,iad,3,62013846234112
2018,6,10,23,iad,3,62502190831104
2018,6,11,0,iad,3,62632994608640
2018,6,11,1,iad,3,62868265406976
2018,6,11,2,iad,3,62908439883776
2018,6,11,3,iad,3,63163161590784
2018,6,11,4,iad,3,63249777592320
2018,6,11,5,iad,3,63303480691200
2018,6,11,6,iad,3,63170684751360
2018,6,11,7,iad,3,63149492247040
2018,6,11,8,iad,3,63062546719744
2018,6,11,9,iad,3,62868480480256
2018,6,11,10,iad,3,62694065742336
2018,6,11,11,iad,3,62717087800320
2018,6,11,12,iad,3,62728312939520
2018,6,11,13,iad,3,62531425194496
2018,6,11,14,iad,3,62605446042624
2018,6,11,15,iad,3,62389837221888
2018,6,11,16,iad,3,62526644382208
2018,6,11,17,iad,3,62674115639808
2018,6,11,18,iad,3,63280078067712
2018,6,11,19,iad,3,63487479187968
2018,6,11,20,iad,3,63707852724736
2018,6,11,21,iad,3,63947776847872
2018,6,11,22,iad,3,64174887132160
2018,6,11,23,iad,3,64797951159296
2018,6,12,0,iad,3,65010431434752
2018,6,12,1,iad,3,65175831545344
2018,6,12,2,iad,3,65197398447616
2018,6,12,3,iad,3,65378045854208
2018,6,12,4,iad,3,65509723725824
2018,6,12,5,iad,3,65539521758208
2018,6,12,6,iad,3,65546736159232
2018,6,12,7,iad,3,65551784411136
2018,6,12,8,iad,3,65601494010368
2018,6,12,9,iad,3,65523305770496
2018,6,12,10,iad,3,65598140149760
2018,6,12,11,iad,3,65427581571584
2018,6,12,12,iad,3,65445234184192
2018,6,12,13,iad,3,65322957747200
2018,6,12,14,iad,3,65345575933440
2018,6,12,15,iad,3,64476368471040
2018,6,12,16,iad,3,64293866788864
2018,6,12,17,iad,3,64322632948736
2018,6,12,18,iad,3,64141236811776
2018,6,12,19,iad,3,64136600425984
2018,6,12,20,iad,3,64136474283008
2018,6,12,21,iad,3,64134323703296
2018,6,12,22,iad,3,64181485148160
2018,6,12,23,iad,3,64574856573440
2018,6,13,0,iad,3,64690183101440
2018,6,13,1,iad,3,64890296306688
2018,6,13,2,iad,3,64946502990848
2018,6,13,3,iad,3,64526170747904
2018,6,13,4,iad,3,64523364317696
2018,6,13,5,iad,3,64563742065152
2018,6,13,6,iad,3,64590158305280
2018,6,13,7,iad,3,64541730409472
2018,6,13,8,iad,3,64579825073152
2018,6,13,9,iad,3,64438490048000
2018,6,13,10,iad,3,64561211094528
2018,6,13,11,iad,3,65229634181632
2018,6,13,12,iad,3,65276475781632
2018,6,13,13,iad,3,65287235445760
2018,6,13,14,iad,3,65289592678912
2018,6,13,15,iad,3,65285329470464
2018,6,13,16,iad,3,65285195459584
2018,6,13,17,iad,3,65284820268544
2018,6,13,18,iad,3,65284869984256
2018,6,13,19,iad,3,65282202596864
2018,6,13,20,iad,3,65300571829760
2018,6,13,21,iad,3,65416812129280
2018,6,13,22,iad,3,65519717314560
2018,6,13,23,iad,3,69810945570816
2018,6,14,0,iad,3,66031671400960
2018,6,14,1,iad,3,66450813067264
2018,6,14,2,iad,3,66522085259776
2018,6,14,3,iad,3,66298009414144
2018,6,14,4,iad,3,66293901513216
2018,6,14,5,iad,3,66330005055488
2018,6,14,6,iad,3,66329298079232
2018,6,14,7,iad,3,66341445142016
2018,6,14,8,iad,3,66346684137472
2018,6,14,9,iad,3,66227320497152
2018,6,14,10,iad,3,66154492350976
2018,6,14,11,iad,3,66892861898752
2018,6,14,12,iad,3,67288066891264
2018,6,14,13,iad,3,67518916183040
2018,6,14,14,iad,3,67553857685504
2018,6,14,15,iad,3,67796903324672
2018,6,14,16,iad,3,66863558546432
2018,6,14,17,iad,3,66770031785984
2018,6,14,18,iad,3,67024925554688
2018,6,14,19,iad,3,67226179902464
2018,6,14,20,iad,3,67649859429888
2018,6,14,21,iad,3,67510332401664
2018,6,14,22,iad,3,67690613767680
2018,6,14,23,iad,3,68111921609728
2018,6,15,0,iad,3,68524702566912
2018,6,15,1,iad,3,68974315402240
2018,6,15,2,iad,3,68621611919872
2018,6,15,3,iad,3,69294879747072
2018,6,15,4,iad,3,70133057321472
2018,6,15,5,iad,3,70169249889792
2018,6,15,6,iad,3,70228592862720
2018,6,15,7,iad,3,70451812525056
2018,6,15,8,iad,3,70361266436096
2018,6,15,9,iad,3,70484253988864
2018,6,15,10,iad,3,70667200674816
2018,6,15,11,iad,3,70767361657344
2018,6,15,12,iad,3,71062538681344
2018,6,15,13,iad,3,71216374522368
2018,6,15,14,iad,3,71095320912384
2018,6,15,15,iad,3,71131994552832
2018,6,15,16,iad,3,71156453041152
2018,6,15,17,iad,3,71227675044864
2018,6,15,18,iad,3,70933348192256
2018,6,15,19,iad,3,70934394693120
2018,6,15,20,iad,3,70937795027456
2018,6,15,21,iad,3,70943337359872
2018,6,15,22,iad,3,70947657796608
2018,6,15,23,iad,3,71216056263680
2018,6,16,0,iad,3,71208691008000
2018,6,16,1,iad,3,71866734942208
2018,6,16,2,iad,3,71620923363840
2018,6,16,3,iad,3,71764584903680
2018,6,16,4,iad,3,72460795831296
2018,6,16,5,iad,3,72529242719744
2018,6,16,6,iad,3,72774207478272
2018,6,16,7,iad,3,73044831502848
2018,6,16,8,iad,3,72986633052160
2018,6,16,9,iad,3,73070957755392
2018,6,16,10,iad,3,73234875910144
2018,6,16,11,iad,3,73141552656384
2018,6,16,12,iad,3,73639680823296
2018,6,16,13,iad,3,73475803280896
2018,6,16,14,iad,3,73186555693056
2018,6,16,15,iad,3,73307470935040
2018,6,16,16,iad,3,73390070686720
2018,6,16,17,iad,3,73456518096896
2018,6,16,18,iad,3,73511675508736
2018,6,16,19,iad,3,73262673382912
2018,6,16,20,iad,3,73361097978368
2018,6,16,21,iad,3,73818736486912
2018,6,16,22,iad,3,73509931702784
2018,6,16,23,iad,3,73850557550592
2018,6,17,0,iad,3,74047674618368
2018,6,17,1,iad,3,75257571513344
2018,6,17,2,iad,3,75026438631424
2018,6,17,3,iad,3,75518783996416
2018,6,17,4,iad,3,76054790507520
2018,6,17,5,iad,3,76020750156288
2018,6,17,6,iad,3,76361048508928
2018,6,17,7,iad,3,76580592471552
2018,6,17,8,iad,3,76513765857792
2018,6,17,9,iad,3,76687068512256
2018,6,17,10,iad,3,76871384890880
2018,6,17,11,iad,3,76747539753984
2018,6,17,12,iad,3,77012390579200
2018,6,17,13,iad,3,77119286005760
2018,6,17,14,iad,3,77167012021760
2018,6,17,15,iad,3,76721687712768
2018,6,17,16,iad,3,76563292418560
2018,6,17,17,iad,3,76784374751232
2018,6,17,18,iad,3,76638723164160
2018,6,17,19,iad,3,76640838741504
2018,6,17,20,iad,3,76643814944256
2018,6,17,21,iad,3,76648159792128
2018,6,17,22,iad,3,76517688773632
2018,6,17,23,iad,3,77056442006528
2018,6,18,0,iad,3,77055646523392
2018,6,18,1,iad,3,77634056027648
2018,6,18,2,iad,3,77564594072576
2018,6,18,3,iad,3,84753989194752
2018,6,18,4,iad,3,78657161627648
2018,6,18,5,iad,3,78603385531904
2018,6,18,6,iad,3,78817140203008
2018,6,18,7,iad,3,79301857466368
2018,6,18,8,iad,3,78948089915392
2018,6,18,9,iad,3,79400508772352
2018,6,18,10,iad,3,79205330493440
2018,6,18,11,iad,3,79425613080576
2018,6,18,12,iad,3,78349762291712
2018,6,18,13,iad,3,78241721497600
2018,6,18,14,iad,3,77905650530816
2018,6,18,15,iad,3,78095516090880
2018,6,18,16,iad,3,78504421758464
2018,6,18,17,iad,3,78580452972032
2018,6,18,18,iad,3,77846520310272
2018,6,18,19,iad,3,78328015979008
2018,6,18,20,iad,3,78351648842240
2018,6,18,21,iad,3,78388997573632
2018,6,18,22,iad,3,78469500168704
2018,6,18,23,iad,3,78862949161472
2018,6,19,0,iad,3,78480977250304
2018,6,19,1,iad,3,78889559831040
2018,6,19,2,iad,3,78783714702336
2018,6,19,3,iad,3,79467877240320
2018,6,19,4,iad,3,87297446125056
2018,6,19,5,iad,3,80490501161472
2018,6,19,6,iad,3,80972105324032
2018,6,19,7,iad,3,79972894408704
2018,6,19,8,iad,3,79812095384576
2018,6,19,9,iad,3,79988790939648
2018,6,19,10,iad,3,80125957187072
2018,6,19,11,iad,3,80345496740352
2018,6,19,12,iad,3,80743201799168
2018,6,19,13,iad,3,80800922114560
2018,6,19,14,iad,3,80879407867904
2018,6,19,15,iad,3,80951248378368
2018,6,19,16,iad,3,80614523357696
2018,6,19,17,iad,3,80682826784256
2018,6,19,18,iad,3,80532390776320
2018,6,19,19,iad,3,80561026189312
2018,6,19,20,iad,3,80593232175616
2018,6,19,21,iad,3,80863647316480
2018,6,19,22,iad,3,80904420918272
2018,6,19,23,iad,3,81150397763584
2018,6,20,0,iad,3,81406641879552
2018,6,20,1,iad,3,81387630429184
2018,6,20,2,iad,3,81139677616128
2018,6,20,3,iad,3,82161258100736
2018,6,20,4,iad,3,82730048488448
2018,6,20,5,iad,3,82827632992256
2018,6,20,6,iad,3,83111622879232
2018,6,20,7,iad,3,87724592892928
2018,6,20,8,iad,3,83181084043776
2018,6,20,9,iad,3,83082033508352
2018,6,20,10,iad,3,83216371666944
2018,6,20,11,iad,3,83107537225728
2018,6,20,12,iad,3,83205938335744
2018,6,20,13,iad,3,83486537651712
2018,6,20,14,iad,3,83438227816960
2018,6,20,15,iad,3,82972224697856
2018,6,20,16,iad,3,83007192024064
2018,6,20,17,iad,3,83117476081152
2018,6,20,18,iad,3,82743198504960
2018,6,20,19,iad,3,82762365941760
2018,6,20,20,iad,3,82804470868480
2018,6,20,21,iad,3,82885195863040
2018,6,20,22,iad,3,82999435563008
2018,6,20,23,iad,3,83355431614976
2018,6,21,0,iad,3,83320999827968
2018,6,21,1,iad,3,83392745791488
2018,6,21,2,iad,3,83314802974720
2018,6,21,3,iad,3,87585261616128
2018,6,21,4,iad,3,84516907381760
2018,6,21,5,iad,3,84284490769408
2018,6,21,6,iad,3,84568396595200
2018,6,21,7,iad,3,84701657293312
2018,6,21,8,iad,3,84018367908864
2018,6,21,9,iad,3,84361857610240
2018,6,21,10,iad,3,84435955894784
2018,6,21,11,iad,3,84524586457088
2018,6,21,12,iad,3,84582952290304
2018,6,21,13,iad,3,84635465083904
2018,6,21,14,iad,3,84673854640128
2018,6,21,15,iad,3,83490093907456
2018,6,21,16,iad,3,83511966510080
2018,6,21,17,iad,3,83539279919616
2018,6,21,18,iad,3,86940949048320
2018,6,21,19,iad,3,81988706783232
2018,6,21,20,iad,3,81878062236160
2018,6,21,21,iad,3,81885890351104
2018,6,21,22,iad,3,81987631653888
2018,6,21,23,iad,3,82342692600320
2018,6,22,1,iad,3,86622436797440
2018,6,22,2,iad,3,83153218442240
2018,6,22,3,iad,3,84192418460160
2018,6,22,4,iad,3,84495279014400
2018,6,22,5,iad,3,84558437309952
2018,6,22,6,iad,3,84869079234048
2018,6,22,7,iad,3,84857738894848
2018,6,22,8,iad,3,84747660020224
2018,6,22,9,iad,3,85091367970816
2018,6,22,10,iad,3,85339418479104
2018,6,22,11,iad,3,85040121645056
2018,6,22,12,iad,3,85741984982528
2018,6,22,13,iad,3,85842699306496
2018,6,22,14,iad,3,85931179687424
2018,6,22,15,iad,3,85647844739072
2018,6,22,16,iad,3,85732604320768
2018,6,22,17,iad,3,86015559255040
2018,6,22,18,iad,3,85519581300736
2018,6,22,19,iad,3,85535004378112
2018,6,22,20,iad,3,85551646456832
2018,6,22,21,iad,3,85572174815744
2018,6,22,22,iad,3,85661646348800
2018,6,22,23,iad,3,86029541685248
2018,6,23,0,iad,3,86096395310080
2018,6,23,1,iad,3,86772378827264
2018,6,23,2,iad,3,87234884741120
2018,6,23,3,iad,3,87947877422592
2018,6,23,4,iad,3,88371116987392
2018,6,23,5,iad,3,88514253931520
2018,6,23,6,iad,3,88708975333888
2018,6,23,7,iad,3,88538409636352
2018,6,23,8,iad,3,89933120282112
2018,6,23,9,iad,3,89069462759936
2018,6,23,10,iad,3,89230028835328
2018,6,23,11,iad,3,89130286592000
2018,6,23,12,iad,3,89407113778176
2018,6,23,13,iad,3,89526494580224
2018,6,23,14,iad,3,89263293129216
2018,6,23,15,iad,3,89355301690880
2018,6,23,16,iad,3,89547301421568
2018,6,23,17,iad,3,89690414622720
2018,6,23,18,iad,3,89739922577408
2018,6,23,19,iad,3,89610846874112
2018,6,23,20,iad,3,89740871552512
2018,6,23,21,iad,3,89862845347328
2018,6,23,22,iad,3,90009454569472
2018,6,23,23,iad,3,90425730637312
2018,6,24,0,iad,3,90516586778112
2018,6,24,1,iad,3,91197368749056
2018,6,24,2,iad,3,91418455563264
2018,6,24,3,iad,3,92428195000320
2018,6,24,4,iad,3,93026957913088
2018,6,24,5,iad,3,93023766446080
2018,6,24,6,iad,3,93184508100096
2018,6,24,7,iad,3,93162241585664
2018,6,24,8,iad,3,93132181012992
2018,6,24,9,iad,3,93068183939072
2018,6,24,10,iad,3,93110981143040
2018,6,24,11,iad,3,92870590071808
2018,6,24,12,iad,3,92824388070400
2018,6,24,13,iad,3,92803443877888
2018,6,24,14,iad,3,92241920888320
2018,6,24,15,iad,3,92437282737152
2018,6,24,16,iad,3,92306663094272
2018,6,24,17,iad,3,92434985477120
2018,6,24,18,iad,3,92546094987264
2018,6,24,19,iad,3,92358014401536
2018,6,24,20,iad,3,92401288777216
2018,6,24,21,iad,3,92410728893440
2018,6,24,22,iad,3,92464627271168
2018,6,24,23,iad,3,92392099094528
2018,6,25,0,iad,3,92410589048832
2018,6,25,1,iad,3,92957100274688
2018,6,25,2,iad,3,93397850004992
2018,6,25,3,iad,3,94661793420288
2018,6,25,4,iad,3,95189624976384
2018,6,25,5,iad,3,95216111224832
2018,6,25,6,iad,3,95268316818432
2018,6,25,7,iad,3,94945833994752
2018,6,25,8,iad,3,95019753278976
2018,6,25,9,iad,3,95234599182336
2018,6,25,10,iad,3,95020914496512
2018,6,25,11,iad,3,94309072340480
2018,6,25,12,iad,3,93339076182016
2018,6,25,13,iad,3,93230157810176
2018,6,25,14,iad,3,93259566415872
2018,6,25,15,iad,3,92848288907264
2018,6,25,16,iad,3,92735212655104
2018,6,25,17,iad,3,92493994097664
2018,6,25,18,iad,3,92201731717632
2018,6,25,19,iad,3,92225233151488
2018,6,25,20,iad,3,92620691527680
2018,6,25,21,iad,3,92707044658176
2018,6,25,22,iad,3,92810299879936
2018,6,25,23,iad,3,93201644964352
2018,6,26,0,iad,3,93247963424768
2018,6,26,1,iad,3,93343688159744
2018,6,26,2,iad,3,93686539278336
2018,6,26,3,iad,3,94628648799744
2018,6,26,4,iad,3,94288511885824
2018,6,26,5,iad,3,93186576970240
2018,6,26,6,iad,3,92942188062208
2018,6,26,7,iad,3,92985163793920
2018,6,26,8,iad,3,91813253313024
2018,6,26,9,iad,3,91908809306112
2018,6,26,10,iad,3,92062328990720
2018,6,26,11,iad,3,92233860011520
2018,6,26,12,iad,3,91924062508032
2018,6,26,13,iad,3,91989602565632
2018,6,26,14,iad,3,92239161463296
2018,6,26,15,iad,3,91734407838720
2018,6,26,16,iad,3,91892517849088
2018,6,26,17,iad,3,92003774873600
2018,6,26,18,iad,3,91931806596608
2018,6,26,19,iad,3,91783883948032
2018,6,26,20,iad,3,91620674876928
2018,6,26,21,iad,3,91694039245824
2018,6,26,22,iad,3,91353408605696
2018,6,26,23,iad,3,91801623154688
2018,6,27,0,iad,3,91868017510912
2018,6,27,1,iad,3,92695458096640
2018,6,27,2,iad,3,92666052551680
2018,6,27,3,iad,3,93957218373120
2018,6,27,4,iad,3,94274845848576
2018,6,27,5,iad,3,94029566369792
2018,6,27,6,iad,3,94470272931840
2018,6,27,7,iad,3,94290754436096
2018,6,27,8,iad,3,94437818338816
2018,6,27,9,iad,3,94658468163072
2018,6,27,10,iad,3,94906055938048
2018,6,27,11,iad,3,95159082485248
2018,6,27,12,iad,3,95120008132608
2018,6,27,13,iad,3,95178615878144
2018,6,27,14,iad,3,95174572892160
2018,6,27,15,iad,3,92240049871872
2018,6,27,16,iad,3,92305141058560
2018,6,28,0,iad,3,86456511642624
2018,6,28,1,iad,3,86965495905280
2018,6,28,2,iad,3,87095457252864
2018,6,28,3,iad,3,87735728579072
2018,6,28,4,iad,3,88277205444096
2018,6,28,5,iad,3,88432365315584
2018,6,28,6,iad,3,88884278969856
2018,6,28,7,iad,3,88991394650112
2018,6,28,8,iad,3,89963577086976
2018,6,28,9,iad,3,89370050454528
2018,6,28,10,iad,3,89360037099008
2018,6,28,11,iad,3,89873832931840
2018,6,28,12,iad,3,88084004487168
2018,6,28,13,iad,3,81029999411712
2018,6,28,14,iad,3,81031503478272
2018,6,28,15,iad,3,81027366486528
2018,6,28,16,iad,3,80984418486272
2018,6,28,17,iad,3,80987890499072
2018,6,28,18,iad,3,80985906209792
2018,6,28,19,iad,3,80993994388480
2018,6,28,20,iad,3,80842287373824
2018,6,28,21,iad,3,80719620071424
2018,6,28,22,iad,3,79130198240768
2018,6,28,23,iad,3,79691192069632
2018,6,29,0,iad,3,79797364175872
2018,6,29,1,iad,3,84645297346048
2018,6,29,2,iad,3,80371920326656
2018,6,29,3,iad,3,81096602718208
2018,6,29,4,iad,3,81496037667840
2018,6,29,5,iad,3,81460694189568
2018,6,29,6,iad,3,81726074397184
2018,6,29,7,iad,3,81809021892608
2018,6,29,8,iad,3,82856722931200
2018,6,29,9,iad,3,83683837900800
2018,6,29,10,iad,3,83856632045056
2018,6,29,11,iad,3,87171666967040
2018,6,29,12,iad,3,84170660282368
2018,6,29,13,iad,3,87095975649280
2018,6,29,14,iad,3,79902764445184
2018,6,29,15,iad,3,80315349155840
2018,6,29,16,iad,3,76981418063360
2018,6,29,17,iad,3,77076002516480
2018,6,29,18,iad,3,77270187998208
2018,6,29,19,iad,3,76963495520256
2018,6,29,20,iad,3,76850509871104
2018,6,29,21,iad,3,77192266764288
2018,6,29,22,iad,3,76999284213248
2018,6,29,23,iad,3,77539052255232
2018,6,30,0,iad,3,77757616709632
2018,6,30,1,iad,3,78260865576960
2018,6,30,2,iad,3,78272534276096
2018,6,30,3,iad,3,78716301051392
2018,6,30,4,iad,3,79346855998464
2018,6,30,5,iad,3,79481809812480
2018,6,30,6,iad,3,79618040288256
2018,6,30,7,iad,3,79884920354816
2018,6,30,8,iad,3,79522744011264
2018,6,30,9,iad,3,79959127725056
2018,6,30,10,iad,3,79799262557184
2018,6,30,11,iad,3,79647397844480
2018,6,30,12,iad,3,79758698427392
2018,6,30,13,iad,3,79900910907392
2018,6,30,14,iad,3,79678858173440
2018,6,30,15,iad,3,79361549198848
2018,6,30,16,iad,3,79617384639488
2018,6,30,17,iad,3,79419891523072
2018,6,30,18,iad,3,79197163712512
2018,6,30,19,iad,3,79336062891520
2018,6,30,20,iad,3,79464389240832
2018,6,30,21,iad,3,79573536939520
2018,6,30,22,iad,3,79609197066240
2018,6,30,23,iad,3,80164251931136
2018,7,1,0,iad,3,80384164318720
2018,7,1,1,iad,3,80870435824128
2018,7,1,2,iad,3,81006420270592
2018,7,1,3,iad,3,81450698925568
2018,7,1,4,iad,3,82055528969216
2018,7,1,5,iad,3,82057700806144
2018,7,1,6,iad,3,82187955401728
2018,7,1,7,iad,3,82578038252032
2018,7,1,8,iad,3,82176173804032
2018,7,1,9,iad,3,82315354778624
2018,7,1,10,iad,3,82416937399296
2018,7,1,11,iad,3,82265810889216
2018,7,1,12,iad,3,82436496227840
2018,7,1,13,iad,3,82536941929472
2018,7,1,14,iad,3,82624276604928
2018,7,1,15,iad,3,82322517352960
2018,7,1,16,iad,3,82435392577536
2018,7,1,17,iad,3,82544033852928
2018,7,1,18,iad,3,82277416548352
2018,7,1,19,iad,3,82052646722048
2018,7,1,20,iad,3,82085554503680
2018,7,1,21,iad,3,82144866468352
2018,7,1,22,iad,3,82101384506368
2018,7,1,23,iad,3,82459154668544
2018,7,2,0,iad,3,82581452513280
2018,7,2,1,iad,3,83109516368384
2018,7,2,2,iad,3,82575825674240
2018,7,2,3,iad,3,83827329362432
2018,7,2,4,iad,3,84731951091200
2018,7,2,5,iad,3,84776066566656
2018,7,2,6,iad,3,84942252680192
2018,7,2,7,iad,3,85372896534528
2018,7,2,8,iad,3,85727771420672
2018,7,2,9,iad,3,85035075810304
2018,7,2,10,iad,3,85434547604480
2018,7,2,11,iad,3,85477463278592
2018,7,2,12,iad,3,85348380573184
2018,7,2,13,iad,3,85472645839360
2018,7,2,14,iad,3,85274174091776
2018,7,2,15,iad,3,85412405783040
2018,7,2,16,iad,3,85156777997312
2018,7,2,17,iad,3,85298664824320
2018,7,2,18,iad,3,85281433160704
2018,7,2,19,iad,3,85012031319552
2018,7,2,20,iad,3,84780379987456
2018,7,2,21,iad,3,84913720555008
2018,7,2,22,iad,3,85065517854208
2018,7,2,23,iad,3,85542517396992
2018,7,3,0,iad,3,85651919873024
2018,7,3,1,iad,3,86479510353408
2018,7,3,2,iad,3,86316852965376
2018,7,3,3,iad,3,86718603713024
2018,7,3,4,iad,3,87499895006720
2018,7,3,5,iad,3,87481775369728
2018,7,3,6,iad,3,88338319666688
2018,7,3,7,iad,3,87980714878976
2018,7,3,8,iad,3,87869871656448
2018,7,3,9,iad,3,87927253725184
2018,7,3,10,iad,3,88056826093568
2018,7,3,11,iad,3,88021522067456
2018,7,3,12,iad,3,88321302658048
